Trip_ID,Vehicle_ID,Driver_ID,Manufacturer,Model,Registration_No,Battery_Capacity_kWh,Current_Battery_%,Battery_Remaining_%,Expected_Range_km,Status,Date_Time,Start_Time,Distance_km,Avg_Speed_kmph,Revenue,Electricity_Cost,Maintenance_Cost,Overspeed_Count
TRIP-106334,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,34,34,149,Garage,2026-03-04 17:26:01,09:43,0.0,0.0,0.0,0.0,0.0,0
TRIP-106335,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,28,28,107,Running,2026-08-31 18:43:34,08:24,154.68,71.8,320.66,0.0,0.0,0
TRIP-106336,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,7,7,29,Charging,2026-12-20 02:23:16,13:55,0.0,0.0,0.0,24.61,0.0,0
TRIP-106337,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,26,26,86,Garage,2026-01-13 13:03:30,19:23,0.0,0.0,0.0,0.0,0.0,0
TRIP-106338,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,41,41,151,Garage,2026-02-16 14:03:03,00:40,0.0,0.0,0.0,0.0,0.0,0
TRIP-106339,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,19,19,61,Running,2026-08-25 02:50:55,21:54,41.8,47.2,87.03,0.0,0.0,0
TRIP-106340,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,67,67,268,Running,2026-11-09 18:31:40,02:54,138.15,71.8,304.36,0.0,0.0,0
TRIP-106341,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,85,85,280,Running,2026-12-07 20:39:25,17:50,162.06,33.6,225.45,0.0,0.0,0
TRIP-106342,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,88,88,295,Garage,2026-06-30 17:06:36,01:56,0.0,0.0,0.0,0.0,0.0,0
TRIP-106343,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,42,42,177,Running,2026-07-03 21:43:16,05:42,96.12,68.3,145.95,0.0,0.0,0
TRIP-106344,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,78,78,309,Running,2026-04-18 01:00:17,11:45,108.0,48.8,209.43,0.0,0.0,0
TRIP-106345,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,35,35,127,Charging,2026-05-25 19:28:05,09:32,0.0,0.0,0.0,20.03,0.0,0
TRIP-106346,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,92,92,353,Garage,2026-12-08 11:21:28,05:19,0.0,0.0,0.0,0.0,0.0,0
TRIP-106347,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,25,25,99,Charging,2026-08-19 18:53:24,05:19,0.0,0.0,0.0,10.46,0.0,0
TRIP-106348,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,36,36,138,Charging,2026-07-12 07:36:31,18:32,0.0,0.0,0.0,27.54,0.0,0
TRIP-106349,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,19,19,77,Running,2026-07-04 17:38:17,16:04,113.64,35.2,204.23,0.0,33.33,0
TRIP-106350,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,42,42,158,Charging,2026-06-16 07:43:08,13:14,0.0,0.0,0.0,26.66,0.0,0
TRIP-106351,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,23,23,73,Running,2026-10-20 10:43:48,17:57,30.73,58.0,65.03,0.0,0.0,1
TRIP-106352,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,89,89,284,Garage,2026-09-14 17:35:04,21:16,0.0,0.0,0.0,0.0,239.05,0
TRIP-106353,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,98,98,401,Running,2026-09-23 15:26:11,16:58,142.35,54.0,332.3,0.0,0.0,0
TRIP-106354,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,34,34,141,Charging,2026-05-28 05:00:07,06:03,0.0,0.0,0.0,24.54,0.0,0
TRIP-106355,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,15,15,53,Garage,2026-04-26 08:28:14,07:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-106356,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,23,23,92,Running,2026-09-24 17:01:10,20:14,164.0,52.5,295.63,0.0,0.0,0
TRIP-106357,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,86,86,357,Running,2026-09-17 09:23:10,03:45,114.42,40.7,261.4,0.0,0.0,0
TRIP-106358,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,43,43,187,Garage,2026-10-23 09:14:49,10:20,0.0,0.0,0.0,0.0,0.0,0
TRIP-106359,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,22,22,83,Garage,2026-03-05 17:15:31,13:53,0.0,0.0,0.0,0.0,0.0,0
TRIP-106360,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,50,50,172,Running,2026-03-01 02:46:43,17:01,157.75,63.1,391.82,0.0,40.11,0
TRIP-106361,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,27,27,118,Running,2026-04-28 08:35:59,07:04,102.57,57.3,221.35,0.0,0.0,1
TRIP-106362,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,66,66,252,Garage,2026-12-24 01:36:05,00:36,0.0,0.0,0.0,0.0,0.0,0
TRIP-106363,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,27,27,87,Charging,2026-03-12 12:47:20,23:54,0.0,0.0,0.0,21.19,0.0,0
TRIP-106364,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,34,34,134,Running,2026-02-08 11:20:11,01:30,103.88,36.1,233.61,0.0,0.0,0
TRIP-106365,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,85,85,349,Running,2026-02-02 18:30:15,16:06,104.2,41.0,137.59,0.0,0.0,0
TRIP-106366,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,50,50,212,Garage,2026-05-16 02:49:23,18:04,0.0,0.0,0.0,0.0,0.0,0
TRIP-106367,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,79,79,335,Charging,2026-03-07 20:42:46,02:42,0.0,0.0,0.0,23.58,0.0,0
TRIP-106368,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,29,29,93,Charging,2026-02-04 09:36:36,21:06,0.0,0.0,0.0,25.43,0.0,0
TRIP-106369,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,65,65,221,Garage,2026-08-10 07:29:46,20:56,0.0,0.0,0.0,0.0,0.0,0
TRIP-106370,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,70,70,239,Running,2026-04-05 12:10:21,12:41,163.96,38.9,374.32,0.0,0.0,1
TRIP-106371,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,40,40,130,Garage,2026-11-23 03:53:22,07:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-106372,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,8,8,34,Charging,2026-07-30 10:30:33,03:41,0.0,0.0,0.0,17.42,0.0,0
TRIP-106373,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,35,35,121,Garage,2026-11-20 12:39:45,04:24,0.0,0.0,0.0,0.0,0.0,0
TRIP-106374,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,73,73,237,Charging,2026-12-25 18:07:39,00:35,0.0,0.0,0.0,22.87,0.0,0
TRIP-106375,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,67,67,264,Running,2026-09-16 07:12:12,23:18,129.32,44.2,319.39,0.0,0.0,0
TRIP-106376,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,44,44,142,Garage,2026-12-27 21:07:40,08:52,0.0,0.0,0.0,0.0,0.0,0
TRIP-106377,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,72,72,233,Charging,2026-02-27 21:35:09,02:44,0.0,0.0,0.0,27.04,0.0,0
TRIP-106378,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,70,70,250,Charging,2026-07-04 00:47:08,05:12,0.0,0.0,0.0,25.1,0.0,0
TRIP-106379,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,98,98,417,Running,2026-03-08 23:01:17,09:18,123.98,46.7,281.49,0.0,0.0,0
TRIP-106380,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,15,15,60,Garage,2026-08-16 01:35:59,02:27,0.0,0.0,0.0,0.0,0.0,0
TRIP-106381,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,59,59,246,Running,2026-02-16 12:49:34,16:13,63.19,42.1,78.78,0.0,0.0,0
TRIP-106382,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,12,12,42,Charging,2026-04-19 12:42:28,11:36,0.0,0.0,0.0,31.7,0.0,0
TRIP-106383,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,95,95,375,Running,2026-04-17 13:28:18,14:34,41.02,32.7,70.88,0.0,30.5,0
TRIP-106384,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,45,45,155,Charging,2026-05-10 18:52:23,02:56,0.0,0.0,0.0,24.56,0.0,0
TRIP-106385,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,21,21,75,Charging,2026-09-16 22:14:37,02:36,0.0,0.0,0.0,28.89,0.0,0
TRIP-106386,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,58,58,214,Running,2026-11-15 15:40:43,18:24,24.1,30.2,31.25,0.0,0.0,0
TRIP-106387,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,88,88,326,Running,2026-06-26 06:28:42,13:42,34.62,37.4,43.86,0.0,0.0,0
TRIP-106388,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,46,46,186,Garage,2026-03-04 01:56:25,09:10,0.0,0.0,0.0,0.0,0.0,0
TRIP-106389,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,80,80,333,Charging,2026-10-14 02:20:12,19:00,0.0,0.0,0.0,27.43,0.0,0
TRIP-106390,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,78,78,272,Running,2026-01-13 20:25:42,07:59,58.21,63.2,101.14,0.0,0.0,0
TRIP-106391,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,25,25,81,Charging,2026-07-16 03:21:12,13:07,0.0,0.0,0.0,13.52,0.0,0
TRIP-106392,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,74,74,288,Charging,2026-08-02 19:14:28,04:59,0.0,0.0,0.0,29.1,0.0,0
TRIP-106393,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,43,43,180,Garage,2026-12-10 23:24:59,21:16,0.0,0.0,0.0,0.0,0.0,0
TRIP-106394,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,99,99,406,Garage,2026-03-02 09:40:21,03:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-106395,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,55,55,177,Garage,2026-07-21 19:04:51,19:02,0.0,0.0,0.0,0.0,0.0,0
TRIP-106396,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,28,28,119,Garage,2026-09-24 18:33:15,11:42,0.0,0.0,0.0,0.0,0.0,0
TRIP-106397,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,78,78,267,Running,2026-03-14 07:18:44,01:27,161.98,43.0,231.1,0.0,0.0,0
TRIP-106398,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,93,93,360,Running,2026-04-19 21:32:31,04:41,41.54,33.3,69.42,0.0,0.0,0
TRIP-106399,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,64,64,232,Running,2026-10-09 22:42:51,20:00,30.75,69.3,47.0,0.0,0.0,2
TRIP-106400,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,14,14,55,Garage,2026-11-06 05:19:24,10:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-106401,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,92,92,370,Garage,2026-10-14 10:29:15,19:40,0.0,0.0,0.0,0.0,0.0,0
TRIP-106402,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,66,66,269,Charging,2026-01-30 05:45:52,03:26,0.0,0.0,0.0,25.63,0.0,0
TRIP-106403,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,76,76,291,Running,2026-02-10 07:07:41,22:59,99.02,61.6,167.64,0.0,28.92,0
TRIP-106404,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,31,31,126,Garage,2026-09-05 13:38:10,03:41,0.0,0.0,0.0,0.0,0.0,0
TRIP-106405,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,71,71,244,Charging,2026-11-27 07:29:33,17:12,0.0,0.0,0.0,11.58,0.0,0
TRIP-106406,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,33,33,128,Running,2026-09-20 14:44:41,18:14,69.99,33.8,117.45,0.0,0.0,0
TRIP-106407,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,75,75,313,Garage,2026-09-24 12:42:53,17:00,0.0,0.0,0.0,0.0,0.0,0
TRIP-106408,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,90,90,383,Running,2026-01-09 15:18:34,17:25,109.45,63.1,173.62,0.0,0.0,0
TRIP-106409,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,37,37,136,Charging,2026-05-14 02:08:51,19:38,0.0,0.0,0.0,11.27,0.0,0
TRIP-106410,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,45,45,161,Charging,2026-04-20 11:45:41,14:33,0.0,0.0,0.0,20.89,0.0,0
TRIP-106411,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,18,18,78,Running,2026-10-20 03:55:53,02:57,142.19,44.8,238.11,0.0,0.0,0
TRIP-106412,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,11,11,40,Charging,2026-04-03 12:43:17,18:42,0.0,0.0,0.0,27.96,0.0,0
TRIP-106413,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,59,59,215,Running,2026-06-02 14:13:57,03:16,100.07,54.3,215.28,0.0,13.37,0
TRIP-106414,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,37,37,141,Running,2026-11-28 05:34:40,18:21,78.19,56.7,182.35,0.0,0.0,0
TRIP-106415,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,21,21,70,Charging,2026-02-21 22:34:20,18:35,0.0,0.0,0.0,22.5,0.0,0
TRIP-106416,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,24,24,93,Running,2026-12-31 07:04:42,08:04,55.7,34.3,135.76,0.0,0.0,0
TRIP-106417,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,34,34,133,Running,2026-10-30 16:36:18,06:37,14.85,43.4,25.14,0.0,0.0,0
TRIP-106418,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,26,26,86,Running,2026-03-18 01:20:41,21:53,63.99,71.2,112.68,0.0,11.03,0
TRIP-106419,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,84,84,281,Running,2026-03-27 10:27:42,10:11,170.26,52.7,296.23,0.0,37.78,0
TRIP-106420,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,100,100,420,Garage,2026-04-17 06:42:28,22:41,0.0,0.0,0.0,0.0,0.0,0
TRIP-106421,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,28,28,108,Running,2026-05-04 18:16:31,15:33,83.85,65.7,124.62,0.0,0.0,0
TRIP-106422,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,17,17,68,Running,2026-01-09 12:08:28,14:34,33.66,69.1,48.68,0.0,0.0,2
TRIP-106423,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,65,65,222,Charging,2026-07-22 16:16:28,22:31,0.0,0.0,0.0,13.33,0.0,0
TRIP-106424,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,70,70,254,Charging,2026-08-09 01:57:36,17:07,0.0,0.0,0.0,9.93,0.0,0
TRIP-106425,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,89,89,379,Running,2026-01-07 10:36:47,09:27,168.41,40.2,274.11,0.0,0.0,0
TRIP-106426,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,84,84,297,Garage,2026-06-22 11:16:35,20:27,0.0,0.0,0.0,0.0,0.0,0
TRIP-106427,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,13,13,55,Charging,2026-08-08 12:07:22,22:32,0.0,0.0,0.0,10.57,0.0,0
TRIP-106428,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,35,35,143,Running,2026-01-01 00:05:09,01:19,88.1,51.7,159.96,0.0,0.0,0
TRIP-106429,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,69,69,294,Charging,2026-06-04 21:30:57,10:46,0.0,0.0,0.0,22.57,0.0,0
TRIP-106430,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,98,98,363,Garage,2026-02-22 08:18:03,00:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-106431,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,77,77,311,Running,2026-12-11 14:42:20,14:23,89.08,61.9,212.68,0.0,0.0,1
TRIP-106432,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,54,54,223,Garage,2026-12-15 20:39:52,05:30,0.0,0.0,0.0,0.0,0.0,0
TRIP-106433,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,27,27,111,Running,2026-08-12 06:41:05,15:49,23.3,45.5,47.74,0.0,0.0,0
TRIP-106434,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,72,72,243,Charging,2026-10-30 01:13:32,10:34,0.0,0.0,0.0,19.49,0.0,0
TRIP-106435,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,97,97,337,Garage,2026-09-01 15:08:16,06:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-106436,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,59,59,230,Running,2026-02-17 20:45:35,02:54,71.42,36.4,146.34,0.0,0.0,1
TRIP-106437,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,33,33,121,Charging,2026-01-14 03:53:53,03:49,0.0,0.0,0.0,16.57,0.0,0
TRIP-106438,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,92,92,379,Running,2026-03-02 21:26:21,22:30,166.58,42.8,387.93,0.0,0.0,0
TRIP-106439,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,79,79,290,Garage,2026-05-16 01:04:30,00:32,0.0,0.0,0.0,0.0,0.0,0
TRIP-106440,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,25,25,92,Garage,2026-07-14 09:03:19,05:53,0.0,0.0,0.0,0.0,0.0,0
TRIP-106441,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,70,70,302,Running,2026-12-18 00:40:16,04:22,70.77,35.3,158.57,0.0,10.08,0
TRIP-106442,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,70,70,253,Running,2026-01-18 00:26:39,07:24,37.5,45.3,82.6,0.0,0.0,0
TRIP-106443,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,45,45,183,Running,2026-12-27 02:25:06,00:43,36.34,53.5,74.09,0.0,0.0,0
TRIP-106444,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,79,79,266,Charging,2026-03-18 11:14:34,14:44,0.0,0.0,0.0,19.16,0.0,0
TRIP-106445,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,39,39,136,Charging,2026-07-30 08:02:02,02:36,0.0,0.0,0.0,30.55,0.0,0
TRIP-106446,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,66,66,261,Running,2026-11-14 10:52:37,12:37,54.02,60.1,123.85,0.0,14.71,0
TRIP-106447,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,57,57,198,Garage,2026-12-21 12:03:25,18:54,0.0,0.0,0.0,0.0,0.0,0
TRIP-106448,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,54,54,199,Running,2026-02-26 12:20:54,04:31,121.44,48.2,192.02,0.0,0.0,0
TRIP-106449,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,57,57,191,Garage,2026-04-15 16:31:41,14:14,0.0,0.0,0.0,0.0,0.0,0
TRIP-106450,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,57,57,208,Charging,2026-10-13 10:34:48,08:59,0.0,0.0,0.0,11.72,0.0,0
TRIP-106451,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,57,57,200,Garage,2026-10-10 06:00:40,05:47,0.0,0.0,0.0,0.0,0.0,0
TRIP-106452,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,74,74,254,Garage,2026-02-02 06:06:40,03:33,0.0,0.0,0.0,0.0,0.0,0
TRIP-106453,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,53,53,211,Garage,2026-04-30 00:27:35,16:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-106454,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,67,67,262,Garage,2026-05-02 21:57:43,02:34,0.0,0.0,0.0,0.0,0.0,0
TRIP-106455,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,64,64,233,Running,2026-04-28 22:09:02,21:33,10.6,44.7,19.29,0.0,0.0,0
TRIP-106456,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,43,43,172,Charging,2026-12-23 02:48:47,21:57,0.0,0.0,0.0,14.78,0.0,0
TRIP-106457,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,27,27,101,Charging,2026-11-26 17:42:03,17:25,0.0,0.0,0.0,22.0,0.0,0
TRIP-106458,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,30,30,130,Garage,2026-04-17 01:05:00,03:43,0.0,0.0,0.0,0.0,0.0,0
TRIP-106459,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,29,29,111,Charging,2026-04-04 02:28:29,01:47,0.0,0.0,0.0,31.49,0.0,0
TRIP-106460,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,16,16,57,Charging,2026-07-19 01:34:51,12:27,0.0,0.0,0.0,19.52,0.0,0
TRIP-106461,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,47,47,154,Charging,2026-05-06 01:37:35,17:46,0.0,0.0,0.0,9.28,0.0,0
TRIP-106462,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,85,85,348,Running,2026-07-12 04:53:26,08:29,149.37,57.5,363.42,0.0,0.0,0
TRIP-106463,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,38,38,161,Charging,2026-09-27 20:29:05,01:27,0.0,0.0,0.0,32.34,0.0,0
TRIP-106464,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,72,72,249,Charging,2026-05-31 02:58:58,10:25,0.0,0.0,0.0,25.81,0.0,0
TRIP-106465,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,56,56,184,Garage,2026-05-14 06:10:26,11:52,0.0,0.0,0.0,0.0,0.0,0
TRIP-106466,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,62,62,199,Running,2026-05-08 22:40:40,13:06,78.42,60.3,115.64,0.0,0.0,0
TRIP-106467,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,78,78,338,Charging,2026-10-02 21:06:48,14:53,0.0,0.0,0.0,24.26,0.0,0
TRIP-106468,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,16,16,56,Running,2026-10-13 04:34:00,01:19,108.43,42.5,267.26,0.0,0.0,0
TRIP-106469,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,41,41,140,Charging,2026-09-28 14:13:38,19:34,0.0,0.0,0.0,28.1,0.0,0
TRIP-106470,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,80,80,321,Garage,2026-12-15 11:36:32,19:41,0.0,0.0,0.0,0.0,0.0,0
TRIP-106471,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,100,100,382,Garage,2026-02-14 07:50:17,01:56,0.0,0.0,0.0,0.0,0.0,0
TRIP-106472,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,30,30,128,Running,2026-09-13 17:10:57,13:24,102.7,58.1,182.73,0.0,0.0,0
TRIP-106473,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,63,63,249,Charging,2026-11-07 11:54:34,18:26,0.0,0.0,0.0,31.66,0.0,0
TRIP-106474,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,29,29,121,Charging,2026-12-17 04:03:44,00:09,0.0,0.0,0.0,17.89,0.0,0
TRIP-106475,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,28,28,100,Charging,2026-05-31 01:02:03,05:15,0.0,0.0,0.0,12.94,0.0,0
TRIP-106476,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,63,63,272,Garage,2026-07-25 18:45:00,11:24,0.0,0.0,0.0,0.0,0.0,0
TRIP-106477,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,40,40,163,Running,2026-06-20 04:07:25,06:04,48.59,47.8,105.49,0.0,0.0,1
TRIP-106478,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,96,96,351,Garage,2026-11-27 12:48:21,17:50,0.0,0.0,0.0,0.0,0.0,0
TRIP-106479,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,42,42,160,Garage,2026-05-02 18:05:24,11:01,0.0,0.0,0.0,0.0,0.0,0
TRIP-106480,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,90,90,377,Garage,2026-01-27 11:37:35,04:46,0.0,0.0,0.0,0.0,0.0,0
TRIP-106481,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,46,46,180,Garage,2026-07-15 18:25:07,10:17,0.0,0.0,0.0,0.0,0.0,0
TRIP-106482,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,31,31,104,Running,2026-10-25 19:29:36,22:44,57.41,45.0,94.09,0.0,0.0,0
TRIP-106483,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,35,35,146,Charging,2026-02-20 10:35:06,09:52,0.0,0.0,0.0,15.61,0.0,0
